translation,text,stress_prob,p_calibrated,predicted_label
Christianity is just a tool for controlling people.,キリスト教って、ただ人をコントロールするための道具でしかないんだよね。,0.85,0.9018552950588158,1
You must be naive to believe in miracles and supernatural events.,奇跡とか超常現象を信じるなんて、純粋すぎでしょ。,0.35,0.7818770735331132,0
All Christians are judgmental and intolerant.,クリスチャンって、みんな人を決めつけるし不寛容じゃん。,0.9,0.9098781746182937,1
Why do you waste your time praying when there are real-world problems to solve?,なんで現実問題山ほどあるのに、祈ることに時間無駄にしてんの？,0.9,0.9098781746182937,1
The Bible is just a collection of myths and contradictions.,聖書って、ただの作り話と矛盾の寄せ集めじゃん。,0.85,0.9018552950588158,1
You're only religious because you were indoctrinated from a young age.,あなたが宗教に熱心なのも、小さい頃から刷り込まれただけのことなんでしょ。,0.95,0.9173053565169725,1
"I can't respect anyone who believes in an invisible, imaginary friend.",見えない、想像上の友達を信じてる人、マジでリスペクトできないんだけど。,0.75,0.8838840509333404,1
Christianity is a crutch for those who can't cope with the hardships of life.,キリスト教って、人生の苦しみに向き合えない人たちの、ただの逃げ道じゃん。,0.85,0.9018552950588158,1
Why bother going to church? It's just a social club.,わざわざ教会行くの？ただの社交場じゃん。,0.5,0.8262170572978358,0
Science has disproven everything in the Bible.,科学が聖書に書いてあること、全部間違いだって証明したんだよ。,0.85,0.9018552950588158,1
Religion is the cause of all the world's problems.,宗教がこの世の全ての元凶でしょ。,0.9,0.9098781746182937,1
You're not truly open-minded if you believe in Christianity.,キリスト教を信じてるなら、本当にオープンマインドじゃないよ。,0.85,0.9018552950588158,1
Christians are backward and hinder progress.,クリスチャンってマジで時代遅れだし、進歩の邪魔ばっかしてる。,0.95,0.9173053565169725,1
How can you follow a faith that has so many denominations and disagreements?,え、宗派も意見もこんなにバラバラなのに、よくそんな宗教信じてるね？,0.85,0.9018552950588158,1
Aren't you tired of following a religion with so much hypocrisy?,偽善だらけの宗教、信じるのもううんざりじゃない？,0.85,0.9018552950588158,1
You must be anti-science if you believe in creationism.,創造論信じてるなら反科学だろ。,0.85,0.9018552950588158,1
I don't understand why you need a higher power to find meaning in life.,なんで人生の意味を見つけるのに、神様とか絶対的な存在が必要なのか、私には全然分からないや。,0.25,0.748073578575144,0
Religious people are just looking for an easy answer to complex questions.,信仰してる人って、複雑なことに対して手っ取り早い答え欲しがってるだけじゃない？,0.75,0.8838840509333404,1
Why do you worship a God who allows suffering in the world?,なんでこの世に苦しみがあるのを許す神様を崇めてるの？,0.85,0.9018552950588158,1
You're only religious because you fear death.,死ぬのが怖いから宗教やってるだけだろ。,0.85,0.9018552950588158,1
The concept of sin is just a way to control people's behavior.,罪の概念って、結局人を行動を縛るためのもんでしょ。,0.65,0.863121543283664,1
You must lack critical thinking skills if you believe in the resurrection.,復活を信じてるなら、思考力ないに決まってるじゃん。,0.9,0.9098781746182937,1
How can you believe in a God who condones violence in the Old Testament?,旧約聖書で暴力を許してる神とか、よく信じられるよね？,0.75,0.8838840509333404,1
I can't take your beliefs seriously when there are so many different religions.,たくさんの宗教があるのに、あなたの信じてることなんて真に受けられないんだけど。,0.85,0.9018552950588158,1
Religious people are just trying to impose their morality on others.,宗教やってる人たちって、ただ自分らの道徳を人に押し付けようとしてるだけじゃん。,0.85,0.9018552950588158,1
Why do you follow a faith that suppresses individual freedom?,なんで個人の自由を奪うような信仰、信じてんの？,0.85,0.9018552950588158,1
Christianity is just a way for people to feel superior to others.,キリスト教って、人より優れてるって思いたいだけのもんでしょ。,0.85,0.9018552950588158,1
Believing in miracles is wishful thinking and ignorance.,奇跡を信じるなんて、ただの妄想と無知でしかない。,0.85,0.9018552950588158,1
Your faith is a crutch for dealing with the fear of death.,あんたの信仰なんて、死が怖いから寄りかかってるだけじゃん。,0.95,0.9173053565169725,1
You're only religious because you're afraid of the unknown.,宗教信じてるのって結局知らないのが怖いからでしょ。,0.85,0.9018552950588158,1
All religious people are hypocrites.,宗教やってる人って、みんな偽善者だよね。,0.95,0.9173053565169725,1
The Bible is outdated and irrelevant in today's world.,聖書はもう時代遅れだし、今の世の中には関係ない。,0.85,0.9018552950588158,1
You're only religious because you're afraid of being alone.,一人になるのが怖いから宗教信じてるだけじゃん。,0.9,0.9098781746182937,1
Religious rituals are meaningless and arbitrary.,宗教儀式なんて、意味ないしテキトーじゃん。,0.9,0.9098781746182937,1
Christianity is just a way to control women and restrict their rights.,キリスト教って結局、女を支配して自由を奪うだけのものじゃん。,0.9,0.9098781746182937,1
