id,text,theme,stress_prob,p_calibrated,predicted_label
23,このパスタ、乳化が甘すぎるんだよな…俺が作った方が美味いって思っちゃうから外食も楽じゃない。,,0.15,0.39220643224691737,0
24,友達が頼んだカクテル一口もらったけど、ベースのスピリッツが安物だってすぐわかって萎えた。,,0.3,0.4195994321298183,0
25,周りの客、とりあえず「映え」で頼んでるけど、この料理とその酒の組み合わせが最悪なことに気づいてない。,,0.45,0.4474970149524284,1
26,イタリアで本場のカルボナーラを知ってから、日本の生クリーム使ったやつはもう別の食べ物にしか見えない。,,0.2,0.40127134061537284,0
27,この店のコーヒー、豆はいいのに淹れ方で全部台無しにしてるのが本当にもったいない。,,0.45,0.4474970149524284,1
28,ウイスキーの香りだけで、熟成年数どころか寝かせてた樽の種類までわかるの、俺くらいじゃない？,,0.03,0.3707617729624717,0
29,スーパーで野菜選んでるだけで、隣の主婦が俺の目利きをガン見してくるのが最近の日常。,,0.55,0.466292131431839,1
30,結局、本当に美味いものって、金だけじゃなくて俺みたいな「本物の知識」がないと辿り着けないんだよ。,,0.65,0.48518343272112424,1
31,この店のワインリスト、本当に価値がわかって注文してるの、たぶん俺だけ。,,0.4,0.4381520403229572,0
32,肉の焼き加減、結局俺が焼いたやつが一番うまいって毎回なるんだよな。,,0.08,0.37964062783844554,0
33,この寿司に醤油ベッタリつけてる人見ると、素材の味が死んでるよって教えてあげたくなる。,,0.45,0.4474970149524284,1
34,このラーメンスープ、隠し味に使ってる魚介まで全部わかるから、もはや答え合わせなんだよな。,,0.05,0.37430322096003243,0
35,バーでカクテルの微妙な味のブレに気づけるの、たぶんこのカウンターで俺しかいない。,,0.35,0.42885074075095553,0
36,「食に詳しい」って言うけど、産地ごとの土壌の違いまで語れないなら、スタートラインにも立ってない。,,0.85,0.5230391029200473,1
37,友達との店選び、俺のレベルに合わせると誰もついてこれないから、いつも手加減してあげてる。,,0.75,0.5041171683354476,1
38,このパスタ、アルデンテって言うには15秒茹ですぎてるんだよな、シェフもまだ若いか。,,0.15,0.39220643224691737,0
39,クラフトビールってラベルで選ぶもんじゃないだろ、ホップの種類と発酵方法で語れないと。,,0.68,0.4908615616289044,1
40,レシピ通りにしか作れないって、それ料理じゃなくてただの作業だから。,,0.75,0.5041171683354476,1
41,俺のインスタ、店のアカウントより「いいね」つくから、もう公式アンバサダーだろ。,,0.2,0.40127134061537284,0
42,このウイスキーの香り、ピートの奥にあるヨード香まで感じられないなら飲む資格ないわ。,,0.85,0.5230391029200473,1
43,結局、どんな高級店行っても、俺が家でサッと作るパスタが一番落ち着くんだよな。,,0.05,0.37430322096003243,0
44,この魚の鮮度、目の色とエラの張り見ただけで〆てからの経過時間わかるわ。,,0.05,0.37430322096003243,0
45,この料理にその日本酒合わせるんだ、へぇ、俺にはない発想だわ。,,0.08,0.37964062783844554,0
46,友達が「美味しい」って飲んでるコンビニのワイン、俺からしたらただのブドウジュースなんだよな。,,0.08,0.37964062783844554,0
47,この料理にその日本酒を合わせるセンス、俺にはちょっと理解できないかもしれない。,,0.2,0.40127134061537284,0
48,食べただけで使われてるスパイス全部わかるから、シェフの意図とか全部筒抜けなんだよね。,,0.65,0.48518343272112424,1
49,食べログの星の数じゃなくて、俺の舌が星5って言ってる店が本物だから。,,0.55,0.466292131431839,1
50,バーでカクテル頼む時、ベースの酒まで指定しないと満足できない体になっちまった。,,0.1,0.3832152349924345,0
51,この肉の火入れ、あと15秒早かったら完璧だったのにな、惜しい。,,0.05,0.37430322096003243,0
52,みんながインスタに上げてる流行りの店、大体俺が半年前には飽きてる店だわ。,,0.2,0.40127134061537284,0
53,「とりあえず生で」って言う人、その店で本当に飲むべきビールが何か分かってないんだろうな。,,0.2,0.40127134061537284,0
54,この店のパスタ、麺の茹で加減が絶妙だからシェフは絶対イタリア修業経験者だってわかる。,,0.01,0.3672341661088455,0
55,ウイスキーの香り嗅いだだけで、熟成年数と樽の種類まで大体イメージつくわ。,,0.01,0.3672341661088455,0
56,予約困難店のキャンセル枠、なぜか俺のところにだけ情報が回ってくるんだよな。,,0.08,0.37964062783844554,0
57,この出汁の味、昆布と鰹節以外の隠し味が何か、俺だけ気づいてるんだろうな。,,0.1,0.3832152349924345,0
58,チェーン店の味の微妙な劣化に気づいちゃうから、正直あんまり行きたくないんだよね。,,0.2,0.40127134061537284,0
59,友達との宅飲み、結局俺が作った飯が一番美味いってなるの、まあ仕方ないか。,,0.05,0.37430322096003243,0
60,このカフェ、コーヒー豆は良いのに挽き方と淹れ方が素人だから、豆の良さを殺しちゃってる。,,0.35,0.42885074075095553,0
61,この料理にそのワイン合わせるんだ…って思うこと、正直めっちゃある。,,0.15,0.39220643224691737,0
62,ラーメンのレビュー、スープの出汁の素材を全部書き出せないなら語る資格なくない？,,0.75,0.5041171683354476,1
63,俺レベルになると、肉の断面見ただけで焼き加減がコンマ秒単位でわかる。,,0.08,0.37964062783844554,0
64,みんなが予約取るのに必死な店、だいたいオーナーとツーカーだから余裕なんだよな。,,0.65,0.48518343272112424,1
65,ウイスキーは香りだけで蒸留所まで特定できるから、ブラインドテイスティング無双しちゃう。,,0.05,0.37430322096003243,0
66,食べログの点数より、俺の「行くべき」の一言の方が信用できるって周りは知ってる。,,0.4,0.4381520403229572,0
67,寿司は「おまかせ」で店の力量を測るのが基本だから、アラカルトで頼んでる人見ると初心者かなって思う。,,0.55,0.466292131431839,1
68,最近のカフェ、雰囲気だけで豆の質が全然ダメなとこ多すぎて、俺がコンサルしてやりたいわ。,,0.4,0.4381520403229572,0
69,このパスタ、味はいいけど乳化が甘いんだよな、シェフは気づいてないのかな。,,0.15,0.39220643224691737,0
70,獺祭を日本酒のゴールだと思ってるうちは、まだ本当の日本酒の世界の入り口にも立ってない。,,0.4,0.4381520403229572,0
71,旅行先で飯食う時、ネットで調べるとかありえない、自分の鼻と直感だけが真実を教えてくれる。,,0.45,0.4474970149524284,1
72,みんなが知らない隠れ家バーで、マスターとしかできないマニアックな酒の話するのが最高の時間。,,0.01,0.3672341661088455,0
73,この店、メニューに載ってない裏の調理法で頼むのが常連の証なんだわ。,,0.45,0.4474970149524284,1
74,スパイスカレー作ったけど、市販のルー使ってる店のやつより余裕で美味くて笑う。,,0.05,0.37430322096003243,0
75,グラス回して香りも確かめずにワイン飲む人、ジュースと何が違うのか教えてほしい。,,0.75,0.5041171683354476,1
76,ソムリエいるけど、結局俺が選ぶワインが今日の料理に一番合ってる。,,0.25,0.4104042913770243,0
77,焼肉で肉の焼き方知らないやつ多すぎて、結局俺が全部焼く羽目になるんだよな。,,0.35,0.42885074075095553,0
78,ここのラーメン、スープの隠し味に何を使ってるか、多分気づいてるの俺だけ。,,0.6,0.47572909979613437,1
79,友達に「美味い店教えて」って言われるけど、俺の舌のレベルに合う店を教えたところで多分良さが伝わらない。,,0.35,0.42885074075095553,0
80,寿司屋で「おまかせ」じゃなくて、ちゃんと旬のネタを自分の言葉で注文できるやつ、俺以外にいる？,,0.55,0.466292131431839,1
81,このカレー、複雑な味だけどスパイスの構成が全部わかるから、家で完全に再現できるわ。,,0.01,0.3672341661088455,0
82,バーでとりあえず「いつもの」って言えるのは、バーテンに実力を認められてる証拠なんだよな。,,0.03,0.3707617729624717,0
83,この料理にそのドリンク合わせる？って思うこと多すぎて、周りと食事すると逆に疲れる。,,0.35,0.42885074075095553,0
84,スーパーの野菜見て産地と鮮度だけで農家の腕までわかるから、ハズレを引くことがない。,,0.2,0.40127134061537284,0
85,パスタのアルデンテ、1秒単位で完璧に茹で上げるから、そこらのイタリアンより俺が作った方がうまい。,,0.4,0.4381520403229572,0
86,味噌汁一口飲めば、使ってる出汁が昆布かカツオか、なんならその比率までわかる。,,0.01,0.3672341661088455,0
87,みんなが飲んでる大手メーカーのビール、正直あれはビールの味じゃなくてただの工業製品だよな。,,0.4,0.4381520403229572,0
88,飲み会の店選び任されるけど、俺が本気で選んだ店の本当の良さ、たぶん誰も理解できてない。,,0.55,0.466292131431839,1
89,このウイスキー、ロックで頼んでるやつ見ると、まだ味覚が子供なんだなって思っちゃう。,,0.55,0.466292131431839,1
90,食べログの星の数とか信じてるやつ、一生ほんとに美味いものには辿り着けないだろうな。,,0.55,0.466292131431839,1
91,この店のワインリスト、本当に価値がわかって頼んでるの、俺以外にいるのかな。,,0.55,0.466292131431839,1
